Elapsed time,Direct_1,Abdomen_1,Abdomen_2,Abdomen_3,Abdomen_4,EDF Annotations
57.55,35.501,22.6,-0.3,-0.5,-33.801,0.5
57.551,35.301,22.3,-0.9,-0.5,-34.101,0.5
57.552,35.701,21.8,-1.2,-0.8,-34.101,0.5
57.553,36.401,21.2,-1.3,-1.3,-34.001,0.5
57.554,37.201,20.3,-1.4,-2.1,-33.701,0.5
57.555,37.501,19.4,-1.7,-3,-33.501,0.5
57.556,36.901,18.8,-2.2,-4.1,-33.201,0.5
57.557,35.701,18.7,-2.7,-5.2,-32.901,0.5
57.558,34.501,19.2,-3.3,-6.1,-32.6,0.5
57.559,34.201,20.1,-3.8,-6.8,-32.2,0.5
57.56,35.101,21,-4.2,-7.2,-32,0.5
57.561,36.701,21.3,-4.6,-7.4,-32.1,0.5
57.562,38.001,20.9,-5,-7.4,-32.4,0.5
57.563,37.901,19.9,-5.3,-7.2,-32.901,0.5
57.564,36.101,18.8,-5.3,-6.9,-33.001,0.5
57.565,33.601,18.1,-5.1,-6.6,-32.6,0.5
57.566,32.1,18.2,-4.5,-6.4,-31.7,0.5
57.567,32.7,19.2,-3.7,-6.3,-30.3,0.5
57.568,35.601,20.7,-2.9,-6.4,-28.8,0.5
57.569,39.601,22.2,-2.1,-6.7,-27.6,0.5
57.57,42.701,23.2,-1.4,-7.1,-26.7,0.5
57.571,43.701,23.5,-0.8,-7.2,-26.1,0.5
57.572,42.501,23.1,-0.3,-7.1,-25.7,0.5
57.573,40.101,22.4,0.1,-6.6,-25.4,0.5
57.574,38.001,21.5,0.5,-6.3,-25.6,0.5
57.575,36.801,20.6,0.8,-6.4,-26.3,0.5
57.576,36.601,19.5,1,-7.1,-27.6,0.5
57.577,36.701,18.4,1,-8.2,-29.1,0.5
57.578,36.401,17.3,0.8,-9.1,-30.5,0.5
57.579,35.701,16.4,0.2,-9.6,-31.3,0.5
57.58,34.901,15.9,-0.4,-9.3,-31.5,0.5
57.581,34.601,16,-1.1,-8.8,-31.2,0.5
57.582,35.201,16.3,-1.5,-8.3,-30.9,0.5
57.583,36.201,16.8,-1.4,-8.4,-30.7,0.5
57.584,37.201,17.1,-1,-9,-30.7,0.5
57.585,37.701,17.2,-0.5,-9.7,-30.7,0.5
57.586,37.401,17.3,-0.3,-10,-30.4,0.5
57.587,36.701,17.3,-0.4,-9.7,-29.7,0.5
57.588,36.001,17.5,-1.1,-9.2,-28.8,0.5
57.589,35.801,17.7,-2.1,-8.8,-27.9,0.5
57.59,36.501,17.9,-3.1,-8.8,-27.4,0.5
57.591,37.901,18,-4,-9.4,-27.3,0.5
57.592,39.601,18.1,-4.6,-10,-27.5,0.5
57.593,40.701,18.2,-5.1,-10.2,-27.5,0.5
57.594,40.601,18.5,-5.5,-9.7,-27.1,0.5
57.595,39.401,19,-5.9,-8.5,-26.4,0.5
57.596,37.801,19.5,-6.2,-7.3,-25.8,0.5
57.597,36.901,19.9,-6.3,-6.8,-25.5,0.5
57.598,37.401,20,-6.1,-7.2,-25.8,0.5
57.599,39.501,19.7,-5.9,-8.6,-26.5,0.5
57.6,41.901,19.2,-5.5,-10.4,-27.4,0.5
57.601,43.501,18.8,-5.1,-11.8,-27.8,0.5
57.602,43.201,18.7,-4.7,-12.6,-27.7,0.5
57.603,41.301,19,-4.3,-12.6,-27.3,0.5
57.604,38.501,19.7,-3.9,-12.1,-26.9,0.5
57.605,36.201,20.4,-3.6,-11.7,-26.9,0.5
57.606,34.901,20.7,-3.6,-11.6,-27.4,0.5
57.607,34.301,20.7,-3.9,-11.8,-28,0.5
57.608,33.801,20.3,-4.5,-11.9,-28.2,0.5
57.609,32.801,20,-5.1,-11.7,-27.8,0.5
57.61,31.8,20,-5.4,-11.3,-26.7,0.5
57.611,31.8,20.3,-5.4,-10.8,-25.4,0.5
57.612,33.601,20.9,-5,-10.4,-24.3,0.5
57.613,37.401,21.6,-4.4,-10.2,-23.7,0.5
57.614,42.101,22.2,-3.6,-9.9,-23.5,0.5
57.615,46.001,22.7,-3,-9.5,-23.5,0.5
57.616,47.701,23.1,-2.5,-8.7,-23.6,0.5
57.617,46.701,23.5,-2.2,-7.9,-23.6,0.5
57.618,43.801,23.7,-2.2,-7.4,-23.7,0.5
57.619,40.301,23.7,-2.4,-7.5,-23.9,0.5
57.62,37.701,23.5,-2.9,-8,-24.3,0.5
57.621,36.601,23.1,-3.5,-8.9,-24.6,0.5
57.622,37.001,22.7,-3.8,-9.5,-24.8,0.5
57.623,38.101,22.5,-3.9,-9.8,-24.9,0.5
57.624,39.401,22.6,-3.6,-9.8,-24.8,0.5
57.625,40.501,22.9,-3.2,-9.7,-24.8,0.5
57.626,41.501,23.1,-3.1,-10,-24.9,0.5
57.627,42.401,23.2,-3.4,-10.6,-24.9,0.5
57.628,42.901,22.9,-4,-11.4,-24.9,0.5
57.629,42.601,22.3,-4.6,-12.1,-24.7,0.5
57.63,41.501,21.5,-4.8,-12.7,-24.6,0.5
57.631,39.901,20.8,-4.4,-12.9,-24.5,0.5
57.632,38.601,20.3,-3.6,-13,-24.7,0.5
57.633,38.201,20.1,-2.7,-12.9,-24.8,0.5
57.634,39.201,20.2,-2.1,-12.6,-24.8,0.5
57.635,41.001,20.7,-1.9,-12.1,-24.3,0.5
57.636,42.701,21.2,-2,-11.3,-23.4,0.5
57.637,43.501,21.9,-1.9,-10.5,-22.4,0.5
57.638,43.601,22.5,-1.6,-9.8,-21.5,0.5
57.639,43.401,22.9,-1,-9.4,-21.1,0.5
57.64,43.801,23.1,-0.5,-9.4,-21,0.5
57.641,45.001,22.9,-0.2,-9.7,-21.4,0.5
57.642,46.301,22.3,-0.4,-10,-21.9,0.5
57.643,46.601,21.3,-0.6,-10.2,-22.3,0.5
57.644,45.301,20.2,-0.6,-10,-22.6,0.5
57.645,42.401,19.3,-0.3,-9.6,-22.6,0.5
57.646,39.101,18.9,0.3,-9.3,-22.2,0.5
57.647,36.701,19,0.7,-9.2,-21.6,0.5
57.648,36.001,19.7,0.7,-9.6,-20.9,0.5
57.649,36.801,20.6,0.2,-10.2,-20.2,0.5
57.65,38.701,21.6,-0.4,-10.6,-19.6,0.5
57.651,40.901,22.5,-0.7,-10.7,-19.2,0.5
57.652,43.301,23.3,-0.4,-10.3,-18.9,0.5
57.653,45.701,24.4,0.9,-9.5,-18.5,0.5
57.654,47.801,25.7,2.7,-8.4,-18,0.5
57.655,48.901,27.4,4.7,-7.2,-17.3,0.5
57.656,48.101,29.2,6.6,-6,-16.5,0.5
57.657,45.501,31.1,8.2,-4.7,-15.7,0.5
57.658,42.301,32.801,9.5,-3.2,-15,0.5
57.659,40.301,34.201,10.8,-1.7,-14.2,0.5
57.66,41.101,35.301,12,-0.2,-13.3,0.5
57.661,44.501,36.101,13.4,1.1,-12.1,0.5
57.662,48.801,36.501,14.6,2.1,-10.8,0.5
57.663,51.701,36.501,15.5,3,-9.2,0.5
57.664,51.401,36.001,15.9,3.7,-7.2,0.5
57.665,47.801,35.201,15.8,4.7,-4.9,0.5
57.666,42.901,34.301,15.4,5.9,-2.2,0.5
57.667,38.901,33.501,15.1,7.7,0.8,0.5
57.668,37.501,33.001,15.3,9.9,4.2,0.5
57.669,38.601,32.6,16,12.2,7.7,0.5
57.67,41.101,32.2,17.1,14.4,11.4,0.5
57.671,43.401,31.2,18.2,16,15.1,0.5
57.672,44.701,29.3,18.9,16.7,18.7,0.5
57.673,45.001,26.5,18.9,16.6,22.3,0.5
57.674,45.101,23,18.2,15.7,25.5,0.5
57.675,45.501,18.8,17.1,14.5,28.2,0.5
57.676,46.401,14.4,15.7,13.3,30.1,0.5
57.677,47.801,9.7,14.1,12.3,31,0.5
57.678,49.101,4.4,12,11.4,31.1,0.5
57.679,50.201,-1.5,9.1,10.2,30.4,0.5
57.68,51.001,-8.1,5.4,8.4,29.3,0.5
57.681,51.801,-15.2,1,5.7,28,0.5
57.682,52.601,-22.1,-3.5,2.5,26.5,0.5
57.683,53.301,-28.2,-7.6,-1.1,25,0.5
57.684,53.701,-33.001,-10.7,-4.5,23.4,0.5
57.685,53.401,-36.501,-12.9,-7.5,21.7,0.5
57.686,52.401,-38.801,-14.4,-10,19.8,0.5
57.687,51.001,-40.301,-15.6,-12.1,17.9,0.5
57.688,49.701,-41.501,-16.5,-13.7,16,0.5
57.689,49.301,-42.301,-17,-14.8,14.3,0.5
57.69,49.901,-42.801,-16.9,-15.1,13.1,0.5
57.691,51.001,-42.701,-16.1,-14.6,12.2,0.5
57.692,51.701,-41.701,-14.9,-13.6,11.4,0.5
57.693,51.101,-39.901,-13.7,-12.9,10.4,0.5
57.694,49.001,-37.301,-13.3,-13,8.7,0.5
57.695,46.101,-34.101,-13.8,-14.1,5.9,0.5
57.696,43.901,-30.4,-15.3,-16,2,0.5
57.697,43.601,-26.4,-17.1,-18.3,-2.8,0.5
57.698,45.701,-22.2,-18.7,-20.6,-8.1,0.5
57.699,49.501,-17.7,-19.7,-22.5,-13.5,0.5
57.7,53.401,-13.2,-20.2,-24.3,-18.5,0.5
57.701,56.101,-8.6,-20.2,-25.8,-23,0.5
57.702,57.001,-4.2,-20,-27.3,-26.6,0.5
57.703,56.801,-0.3,-19.7,-28.4,-29.6,0.5
57.704,56.401,2.9,-19.5,-29,-31.8,0.5
57.705,56.501,5.3,-19.4,-28.9,-33.401,0.5
57.706,57.201,6.9,-19.4,-28.3,-34.401,0.5
57.707,57.601,8,-19.6,-27.5,-35.001,0.5
57.708,57.101,9,-19.9,-26.6,-35.301,0.5
57.709,55.901,10.2,-20.2,-26,-35.401,0.5
57.71,54.901,11.7,-20.4,-25.7,-35.501,0.5
57.711,55.201,13.1,-20.5,-25.8,-35.701,0.5
57.712,57.201,14.4,-20.6,-26.1,-35.801,0.5
57.713,60.401,15.3,-20.7,-26.5,-35.801,0.5
57.714,63.201,16.2,-20.7,-26.7,-35.401,0.5
57.715,64.301,17.2,-20.5,-26.5,-34.201,0.5
57.716,63.301,18.6,-20.1,-25.8,-32.5,0.5
57.717,61.001,20.1,-19.6,-24.6,-30.3,0.5
57.718,59.101,21.4,-19.2,-23.1,-28.3,0.5
57.719,58.601,22.1,-19.2,-21.8,-26.7,0.5
57.72,59.501,22,-19.6,-20.8,-25.8,0.5
57.721,60.901,21.5,-19.9,-20,-25.3,0.5
57.722,61.801,20.9,-19.6,-19.2,-25.1,0.5
57.723,61.801,20.7,-18.4,-18.3,-24.4,0.5
57.724,61.401,20.8,-16.4,-17.3,-23.2,0.5
57.725,61.701,21.2,-14.2,-16.2,-21.5,0.5
57.726,63.301,21.2,-12.6,-15.5,-19.4,0.5
57.727,65.701,20.8,-12.3,-15,-17.4,0.5
57.728,68.001,19.8,-13.2,-14.8,-15.7,0.5
57.729,68.901,18.7,-14.7,-14.5,-14.1,0.5
57.73,67.801,17.7,-15.7,-13.8,-12.7,0.5
57.731,65.501,17.4,-15.6,-12.7,-11.2,0.5
57.732,63.201,17.7,-14.2,-11.2,-9.6,0.5
57.733,62.001,18.3,-11.8,-9.7,-8,0.5
57.734,62.001,18.9,-9.4,-8.4,-6.6,0.5
57.735,62.401,19.3,-7.7,-7.3,-5.5,0.5
57.736,62.101,19.4,-6.9,-6.6,-4.8,0.5
57.737,60.401,19.4,-6.8,-5.9,-4.5,0.5
57.738,58.001,19.6,-7,-5.4,-4.4,0.5
57.739,56.001,20.1,-7.2,-4.9,-4.3,0.5
57.74,56.001,21,-7.3,-4.9,-4.2,0.5
57.741,58.301,21.8,-7.6,-5.2,-4,0.5
57.742,62.001,22.3,-8.1,-5.9,-3.6,0.5
57.743,65.201,22.3,-8.8,-6.6,-3,0.5
57.744,66.401,21.9,-9.5,-7.2,-2.2,0.5
57.745,65.101,21.4,-9.9,-7.4,-1.6,0.5
57.746,62.101,21,-9.9,-7.3,-1.1,0.5
57.747,59.301,20.9,-9.6,-6.9,-1,0.5
57.748,57.901,20.9,-9.2,-6.4,-1.1,0.5
57.749,58.101,21,-9,-5.9,-1.4,0.5
57.75,58.901,21.1,-9.1,-5.6,-1.6,0.5
57.751,58.901,20.9,-9.6,-5.6,-1.9,0.5
57.752,57.401,20.6,-10.5,-6,-2.1,0.5
57.753,54.501,20.1,-11.7,-6.9,-2,0.5
57.754,51.401,19.8,-12.8,-7.9,-1.6,0.5
57.755,49.501,19.6,-13.4,-8.8,-0.8,0.5
57.756,49.701,19.9,-13.4,-9.2,0.4,0.5
57.757,51.801,20.5,-12.9,-9.1,1.7,0.5
57.758,54.701,21.2,-12,-8.9,2.6,0.5
57.759,56.901,21.6,-11.2,-8.9,2.8,0.5
57.76,57.601,21.6,-10.6,-9.2,2.4,0.5
57.761,56.401,21,-10.1,-9.7,1.8,0.5
57.762,54.001,20.3,-9.3,-10.2,1.6,0.5
57.763,51.801,19.9,-8,-10.1,1.8,0.5
57.764,50.501,20.2,-6.3,-9.4,2.4,0.5
57.765,50.801,21,-4.7,-8.5,2.9,0.5
57.766,52.201,22,-3.7,-7.8,2.7,0.5
57.767,53.701,22.3,-3.7,-7.6,1.9,0.5
57.768,54.401,21.6,-4.5,-7.9,0.5,0.5
57.769,54.101,20,-5.8,-8.5,-0.8,0.5
57.77,52.901,17.9,-7.1,-9.1,-1.7,0.5
57.771,51.901,16.1,-8,-9.6,-2,0.5
57.772,51.601,15,-8.7,-9.9,-2.1,0.5
57.773,52.301,14.9,-9.5,-10,-2.1,0.5
57.774,53.501,15.4,-10.4,-10,-2.2,0.5
57.775,54.501,16.1,-11.4,-9.9,-2.5,0.5
57.776,54.501,16.6,-12.3,-9.5,-2.8,0.5
57.777,53.301,16.8,-12.7,-8.9,-2.9,0.5
57.778,51.401,16.7,-12.6,-8.2,-2.7,0.5
57.779,49.501,16.7,-12.1,-7.4,-2.2,0.5
57.78,48.401,17,-11.5,-6.7,-1.5,0.5
57.781,48.501,17.5,-11.1,-6.1,-0.8,0.5
57.782,49.401,17.9,-11.1,-6,-0.3,0.5
57.783,50.501,18,-11.5,-6.3,-0.2,0.5
57.784,51.001,17.5,-12.5,-7.2,-0.8,0.5
57.785,50.601,16.4,-13.7,-8.4,-1.7,0.5
57.786,49.501,14.9,-15.1,-9.6,-2.8,0.5
57.787,48.301,13.7,-16.3,-10.4,-3.6,0.5
57.788,47.901,13,-16.9,-10.7,-3.8,0.5
57.789,48.701,13,-16.9,-10.6,-3.4,0.5
57.79,50.601,13.5,-16.4,-10.4,-2.6,0.5
57.791,52.601,14.1,-15.8,-10.5,-1.8,0.5
57.792,54.201,14.2,-15.6,-11,-1.3,0.5
57.793,54.701,13.9,-15.9,-12,-1.3,0.5
57.794,54.501,13.3,-16.7,-12.9,-1.4,0.5
57.795,54.401,12.7,-17.8,-13.6,-1.7,0.5
57.796,55.001,12.6,-18.6,-13.9,-1.8,0.5
57.797,56.401,12.9,-18.9,-14,-1.7,0.5
57.798,57.801,13.5,-18.8,-13.9,-1.6,0.5
57.799,58.301,14.2,-18.6,-13.8,-1.5,0.5
57.8,57.701,14.6,-18.5,-13.7,-1.5,0.5
57.801,56.201,14.7,-18.6,-13.5,-1.6,0.5
57.802,54.901,14.6,-18.8,-13.1,-1.6,0.5
57.803,54.701,14.6,-18.7,-12.5,-1.7,0.5
57.804,55.801,14.9,-18.1,-11.6,-1.6,0.5
57.805,57.201,15.5,-17.1,-10.6,-1.3,0.5
57.806,58.001,16.1,-16,-9.8,-1,0.5
57.807,57.501,16.4,-15.5,-9.4,-0.7,0.5
57.808,55.901,16.1,-15.8,-9.5,-0.6,0.5
57.809,54.301,15.3,-16.7,-10.1,-0.6,0.5
57.81,53.601,14.3,-17.6,-11.1,-0.6,0.5
57.811,54.101,13.7,-17.7,-12.1,-0.6,0.5
57.812,55.301,13.8,-16.8,-12.9,-0.3,0.5
57.813,56.401,14.3,-15.2,-13.3,0.2,0.5
57.814,56.901,15,-13.7,-13.5,0.7,0.5
57.815,57.001,15.2,-12.9,-13.6,1.2,0.5
57.816,57.101,15,-13.2,-13.8,1.5,0.5
57.817,57.401,14.2,-14.3,-14.1,1.7,0.5
57.818,57.701,13.3,-15.7,-14.3,1.8,0.5
57.819,57.601,12.6,-16.7,-14.4,1.7,0.5
57.82,56.701,12.1,-17,-14.3,1.5,0.5
57.821,55.401,11.6,-16.8,-14.1,1,0.5
57.822,54.601,11.1,-16.5,-13.9,0.4,0.5
57.823,54.501,10.5,-16.1,-13.6,-0.1,0.5
57.824,55.001,10.2,-15.9,-13.2,-0.2,0.5
57.825,54.901,10.5,-15.6,-12.7,0.4,0.5
57.826,53.401,11.3,-15.3,-12.2,1.5,0.5
57.827,50.301,12.4,-14.9,-11.9,2.8,0.5
57.828,46.601,13.2,-14.6,-12.1,3.6,0.5
57.829,44.001,13.4,-14.8,-12.8,3.7,0.5
57.83,43.301,12.8,-15.3,-13.9,3.1,0.5
57.831,44.801,11.7,-16,-14.8,2,0.5
57.832,47.301,10.9,-16.7,-15.1,1.1,0.5
57.833,49.601,10.5,-17.3,-14.5,0.7,0.5
57.834,51.101,10.7,-17.6,-13.3,1,0.5
57.835,51.801,11.2,-17.9,-11.9,1.9,0.5
57.836,52.601,11.7,-18,-11,2.9,0.5
57.837,54.201,11.8,-18,-10.7,3.9,0.5
57.838,56.401,11.7,-18.1,-11,4.6,0.5
57.839,58.501,11.3,-18.3,-11.4,4.9,0.5
57.84,59.701,10.8,-18.9,-11.8,4.8,0.5
57.841,59.401,10.3,-19.9,-11.9,4.7,0.5
57.842,57.701,9.8,-21.4,-11.8,4.6,0.5
57.843,55.401,9.5,-22.7,-11.5,4.8,0.5
57.844,53.301,9.6,-23.5,-11.2,5.3,0.5
57.845,52.101,10.2,-23.4,-10.7,6.2,0.5
57.846,51.901,11.2,-22.4,-10.3,7.1,0.5
57.847,52.401,12.3,-21.2,-9.9,7.7,0.5
57.848,53.201,12.9,-20.5,-9.9,7.7,0.5
57.849,53.901,12.6,-21,-10.4,7,0.5
57.85,54.101,11.6,-22.5,-11.6,5.8,0.5
57.851,53.401,10.2,-24.5,-13,4.7,0.5
57.852,51.701,9.1,-26.1,-14.5,4,0.5
57.853,49.301,8.7,-26.6,-15.5,4,0.5
57.854,46.801,8.9,-26.1,-16,4.5,0.5
57.855,44.901,9.1,-25,-16.1,5.1,0.5
57.856,44.401,9,-24,-16.1,5.2,0.5
57.857,45.901,8,-23.6,-16.1,4.8,0.5
57.858,49.401,6.6,-23.4,-16.2,4.1,0.5
57.859,54.501,5.2,-23.1,-16.3,3.6,0.5
57.86,60.101,4.4,-21.9,-16.1,4,0.5
57.861,65.201,4.6,-19.9,-15.4,5.5,0.5
57.862,69.101,5.6,-17.4,-14.2,8,0.5
57.863,71.801,7.1,-14.7,-12.3,11.2,0.5
57.864,74.301,8.8,-12.2,-9.9,14.9,0.5
57.865,78.301,10.9,-9.5,-6.9,19.2,0.5
57.866,85.101,13.1,-6.4,-3.6,23.8,0.5
57.867,95.101,15.4,-2.7,-0.5,28.5,0.5
57.868,107.002,17.3,1.1,1.9,32.4,0.5
57.869,118.602,18.5,4,3.4,34.901,0.5
57.87,127.102,18.6,5.2,3.8,35.601,0.5
57.871,130.802,17.6,4.2,3.3,34.401,0.5
57.872,129.702,16,1.6,2.4,32.1,0.5
57.873,124.802,14,-1.7,1.3,29.3,0.5
57.874,117.702,12,-5,0,26.5,0.5
57.875,109.502,9.8,-7.8,-1.6,23.7,0.5
57.876,100.002,7.3,-10.2,-3.7,20.5,0.5
57.877,88.801,4.4,-12.7,-6.2,16.8,0.5
57.878,75.401,1.5,-15.3,-8.7,12.7,0.5
57.879,60.401,-1,-17.7,-10.7,8.9,0.5
57.88,44.701,-2.6,-19.5,-11.9,5.8,0.5
57.881,29.7,-3.2,-20.4,-12.3,3.7,0.5
57.882,16.7,-3.3,-20.5,-12.3,2.5,0.5
57.883,6.3,-3.4,-20.3,-12.3,2.2,0.5
57.884,-1.2,-3.8,-20.3,-12.4,2.4,0.5
57.885,-5.9,-4.7,-20.8,-12.5,2.9,0.5
57.886,-7.7,-5.7,-21.6,-12.6,3.8,0.5
57.887,-6.7,-6.5,-22.3,-12.5,5,0.5
57.888,-3.1,-6.9,-22.6,-12.1,6.2,0.5
57.889,2.2,-6.8,-22.2,-11.7,7.4,0.5
57.89,8.4,-6.4,-21.5,-11.2,8.5,0.5
57.891,14.5,-5.9,-20.6,-10.7,9.5,0.5
57.892,19.7,-5.4,-19.9,-10.3,10.4,0.5
57.893,23.8,-5.1,-19.5,-9.7,11.4,0.5
57.894,27,-4.8,-19.3,-9.1,12.2,0.5
57.895,29.7,-4.5,-19.2,-8.4,12.9,0.5
57.896,32.3,-4.2,-19,-7.7,13.4,0.5
57.897,35.001,-4,-18.6,-6.9,13.8,0.5
57.898,37.501,-3.8,-17.8,-6.1,14.1,0.5
57.899,39.401,-3.7,-16.9,-5.2,14.4,0.5
57.9,40.301,-3.6,-16,-4.4,14.7,0.5
57.901,40.301,-3.7,-15.4,-3.9,14.9,0.5
57.902,39.501,-4,-15.5,-3.9,15,0.5
57.903,38.401,-4.5,-16.2,-4.3,14.8,0.5
57.904,37.301,-5.1,-17.5,-5.1,14.5,0.5
57.905,36.001,-5.5,-19.2,-6,14.2,0.5
57.906,34.601,-5.8,-21,-6.6,13.8,0.5
57.907,33.301,-5.8,-22.3,-6.7,13.5,0.5
57.908,32.5,-5.7,-23.1,-6.4,13.3,0.5
57.909,32.5,-5.6,-23.5,-5.8,13.1,0.5
57.91,33.301,-5.9,-23.5,-5,12.7,0.5
57.911,34.201,-6.7,-23.4,-4.4,12.2,0.5
57.912,34.201,-7.8,-23.2,-4,11.6,0.5
57.913,33.001,-8.9,-22.7,-3.8,11,0.5
57.914,30.8,-9.6,-21.9,-3.6,10.7,0.5
57.915,28.6,-9.6,-20.4,-3.3,10.9,0.5
57.916,27.6,-9,-18.5,-2.6,11.8,0.5
57.917,28,-8,-16.6,-1.6,13.2,0.5
57.918,29.4,-7.2,-15,-0.6,14.6,0.5
57.919,30.5,-7,-14.3,0,15.6,0.5
57.92,30.3,-7.4,-14.5,0,15.8,0.5
57.921,28.9,-8.2,-15.3,-0.7,15.3,0.5
57.922,26.9,-8.9,-16.3,-1.8,14.5,0.5
57.923,25.5,-9.2,-17.2,-2.7,13.9,0.5
57.924,25.4,-9,-17.9,-3,13.6,0.5
57.925,26.4,-8.7,-18.4,-2.7,13.6,0.5
57.926,27.4,-8.7,-18.8,-2,13.6,0.5
57.927,27.3,-8.9,-19.1,-1.3,13.3,0.5
57.928,25.7,-9.3,-19.1,-0.8,12.7,0.5
57.929,23.2,-9.4,-18.4,-0.5,12,0.5
57.93,21.1,-8.9,-16.9,0,11.5,0.5
57.931,20.4,-7.8,-15.2,0.8,11.4,0.5
57.932,21,-6.6,-13.7,1.9,11.4,0.5
57.933,21.9,-5.8,-13.4,3.1,11.4,0.5
57.934,21.7,-5.6,-14.4,4,11.2,0.5
57.935,19.5,-5.9,-16.5,4.5,10.8,0.5
57.936,15.7,-5.9,-18.8,4.9,10.7,0.5
57.937,11.8,-5.1,-20.3,5.2,11.1,0.5
57.938,9.3,-3.3,-20.6,5.6,11.9,0.5
57.939,8.8,-0.7,-19.9,6.2,12.8,0.5
57.94,9.8,2,-18.8,6.9,13.4,0.5
57.941,11,4.2,-17.9,7.8,13.7,0.5
57.942,11.1,5.6,-17.6,8.8,13.9,0.5
57.943,10.2,6.7,-17.7,9.8,14.2,0.5
57.944,9,7.8,-18.1,10.5,14.7,0.5
57.945,8.5,9,-18.4,10.6,15.1,0.5
57.946,9.2,10.1,-18.8,9.7,14.7,0.5
57.947,10.2,10.5,-19.3,7.9,13.1,0.5
57.948,10.3,9.6,-20.1,5.8,10.4,0.5
57.949,8.5,7.6,-21,4,7.5,0.5
57.95,5.1,5.3,-21.7,3,5.2,0.5
57.951,1.3,3.6,-22.1,2.9,4,0.5
57.952,-1.5,3.4,-22,3.2,3.9,0.5
57.953,-2.7,4.5,-21.8,3.4,4.3,0.5
57.954,-2.5,6.3,-21.8,3.2,4.4,0.5
57.955,-1.9,7.9,-22.3,2.8,4.1,0.5
57.956,-1.8,8.7,-22.9,2.5,3.5,0.5
57.957,-2.4,8.9,-23.4,2.6,3,0.5
57.958,-3.3,8.8,-23.1,2.9,2.7,0.5
57.959,-4.3,8.7,-22,3.1,2.7,0.5
57.96,-5.2,8.7,-20.3,2.9,2.4,0.5
57.961,-6.2,8.7,-18.5,2.4,1.9,0.5
57.962,-7.6,8.4,-17.1,2,1,0.5
57.963,-9.4,7.9,-16.3,1.8,0,0.5
57.964,-11.1,7.3,-16.2,2.1,-1.1,0.5
57.965,-12.5,6.9,-16.3,2.6,-2,0.5
57.966,-13.8,6.9,-16.5,3,-3,0.5
57.967,-15.1,7.2,-16.3,3.2,-4,0.5
57.968,-16.7,7.7,-15.5,3.4,-4.9,0.5
57.969,-18.1,8.2,-14,3.9,-5.3,0.5
57.97,-18.8,8.8,-12.1,5.1,-5.1,0.5
57.971,-18.5,9.7,-10,6.7,-4.3,0.5
57.972,-17.6,11,-8.4,8.2,-3.2,0.5
57.973,-17.1,12.3,-7.8,9.4,-2.3,0.5
57.974,-18.1,13.4,-8.2,9.9,-1.8,0.5
57.975,-20.7,13.6,-9.6,9.7,-1.9,0.5
57.976,-23.8,13.2,-11.4,9.2,-2.2,0.5
57.977,-25.8,12.4,-12.9,8.5,-2.6,0.5
57.978,-25.6,11.9,-13.8,7.7,-3.2,0.5
57.979,-23.6,11.8,-13.9,6.8,-3.9,0.5
57.98,-21.6,12.3,-13.5,5.9,-4.6,0.5
57.981,-21.3,13.1,-12.7,5.1,-5.1,0.5
57.982,-23.8,13.9,-11.6,4.8,-5.3,0.5
57.983,-28.1,14.3,-10.1,5,-4.9,0.5
57.984,-32,14.5,-8.3,5.5,-4.2,0.5
57.985,-33.801,14.5,-6.5,6.1,-3.7,0.5
57.986,-32.901,14.6,-5,6.3,-3.6,0.5
57.987,-30.7,14.6,-4,6.2,-3.9,0.5
57.988,-29.3,14.7,-3.5,5.8,-4.6,0.5
57.989,-30.2,14.9,-3.4,5.5,-5,0.5
57.99,-33.401,15.1,-3.3,5.5,-5.2,0.5
57.991,-37.501,15.6,-3.3,5.8,-5.2,0.5
57.992,-40.501,16.1,-3.3,6.4,-5.5,0.5
57.993,-41.701,16.6,-3.8,6.8,-6.1,0.5
57.994,-41.201,17,-4.8,7.1,-7.1,0.5
57.995,-40.501,17.2,-6.1,7.3,-8.1,0.5
57.996,-40.901,17,-7.4,7.5,-8.6,0.5
57.997,-42.601,16.8,-8.4,7.9,-8.4,0.5
57.998,-44.901,16.6,-9,8.5,-7.7,0.5
57.999,-46.801,16.7,-9.5,9,-6.9,0.5
58,-47.201,17.1,-10,9.4,-6.5,0.5
58.001,-46.501,17.6,-10.7,9.4,-6.7,0.5
58.002,-45.701,18,-11.4,9.1,-7.3,0.5
58.003,-46.401,18.1,-11.9,8.8,-7.9,0.5
58.004,-49.101,17.7,-12.2,8.5,-8.2,0.5
58.005,-53.301,16.9,-12.3,8.3,-8.4,0.5
58.006,-57.401,15.9,-12.4,8.2,-8.6,0.5
58.007,-59.801,14.9,-12.8,8,-9.1,0.5
58.008,-59.901,14.1,-13.7,7.6,-10,0.5
58.009,-58.001,13.6,-14.9,7,-11,0.5
58.01,-55.901,13.2,-16.3,6.1,-11.6,0.5
58.011,-55.001,13.1,-17.2,5.4,-11.6,0.5
58.012,-55.901,13.2,-17.4,5.3,-11,0.5
58.013,-58.001,13.6,-16.7,5.7,-10,0.5
58.014,-59.801,14.2,-15.4,6.8,-9.2,0.5
58.015,-60.401,15.1,-13.9,8,-8.9,0.5
58.016,-59.601,15.9,-12.8,9,-9.1,0.5
58.017,-58.701,16.5,-12.3,9.4,-9.4,0.5
